,title,location,company,salary,city,state,parsed_salary
765,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
766,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
767,Data Scientist,"Cambridge, MA","Moderna Therapeutics, Inc",NaN,Boston,MA,NaN
768,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Waltham, MA 02451","Alkermes, Inc.",NaN,Boston,MA,NaN
769,Post-Doctoral Fellow in Data Science,"Bedford, MA",Toxikon Corporation,NaN,Boston,MA,NaN
770,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
771,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
772,Quantitative Data Analyst,"Boston, MA",Michael Page US,NaN,Boston,MA,NaN
773,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Pfizer Inc.,NaN,Boston,MA,NaN
774,Data Scientist – Predictive Analytics,"Cambridge, MA",Celgene,NaN,Boston,MA,NaN
775,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
776,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
777,Data Scientist,"Boston, MA",TotalTalent Search Group,NaN,Boston,MA,NaN
778,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Boston, MA",Smith Hanley Associates,"$145,000 - $160,000 a year",Boston,MA,152500.0
779,Post-Doctoral Fellow in Data Science,"Waltham, MA",BMS,NaN,Boston,MA,NaN
780,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
781,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
782,Data Scientist,"Cambridge, MA",MIT,NaN,Boston,MA,NaN
783,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Chelmsford, MA",Kronos Incorporated,NaN,Boston,MA,NaN
784,Post-Doctoral Fellow in Data Science,"Cambridge, MA",NIBR,NaN,Boston,MA,NaN
785,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
786,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
787,Data Scientist,"Boston, MA",Planet Pharma,NaN,Boston,MA,NaN
788,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Boston, MA 02116 (South End area)",AIR Worldwide,NaN,Boston,MA,NaN
789,Post-Doctoral Fellow in Data Science,"Boston, MA",Commonwealth of Massachusetts,NaN,Boston,MA,NaN
790,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
791,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
792,Data Scientist,"Boston, MA",Commonwealth Sciences,NaN,Boston,MA,NaN
793,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA 02142 (East Cambridge area)",Biogen,NaN,Boston,MA,NaN
794,Post-Doctoral Fellow in Data Science,"Boston, MA",Harvard University,NaN,Boston,MA,NaN
795,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
796,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
797,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
798,Quantitative Data Analyst,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
799,Post-Doctoral Fellow in Data Science,"Boston, MA",Boston University,NaN,Boston,MA,NaN
800,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
801,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
802,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
803,Data Scientist,"Cambridge, MA",inVentiv Health Clinical,NaN,Boston,MA,NaN
804,Data Scientist – Predictive Analytics,"Waltham, MA",Repligen Corp,NaN,Boston,MA,NaN
805,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
806,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
807,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
808,Post-Doctoral Fellow in Data Science,"Marlborough, MA",Hologic,NaN,Boston,MA,NaN
809,Data Scientist – Predictive Analytics,"Andover, MA",Makro Technology,NaN,Boston,MA,NaN
810,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
811,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
812,Data Scientist,"Cambridge, MA",Draper Laboratory,NaN,Boston,MA,NaN
813,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Framingham, MA",MakroScientific,NaN,Boston,MA,NaN
814,Post-Doctoral Fellow in Data Science,"Boston, MA",Legg Mason,NaN,Boston,MA,NaN
815,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
816,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
817,Data Scientist,"Boston, MA",Merck,NaN,Boston,MA,NaN
818,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Boston, MA","Human Capital Resource, LLC.","$140,000 a year",Boston,MA,140000.0
819,Data Scientist – Predictive Analytics,"Boston, MA",Brigham & Women's Hospital(BWH),NaN,Boston,MA,NaN
820,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
821,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
822,Quantitative Data Analyst,"Boston, MA",Brigham & Women's Hospital(BWH),NaN,Boston,MA,NaN
823,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA 02139 (Area IV area)",Celgene Corporation,NaN,Boston,MA,NaN
824,Data Scientist,"Boston, MA",Lab Pros,NaN,Boston,MA,NaN
825,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
826,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
827,Quantitative Data Analyst,"Watertown, MA 02472","Cyprotex US, LLC",NaN,Boston,MA,NaN
828,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Waltham, MA",Bristol Myers Squibb,NaN,Boston,MA,NaN
829,Post-Doctoral Fellow in Data Science,"Boston, MA",UnitedHealth Group,NaN,Boston,MA,NaN
830,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
831,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
832,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
833,Data Scientist – Predictive Analytics,"Cambridge, MA 02139 (Area IV area)",Takeda Pharmaceuticals,NaN,Boston,MA,NaN
834,Post-Doctoral Fellow in Data Science,"Boston, MA",Partners HealthCare(PHS),NaN,Boston,MA,NaN
835,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
836,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
837,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
838,Data Scientist – Predictive Analytics,"Boston, MA 02116 (South End area)",AIR Worldwide,NaN,Boston,MA,NaN
839,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Harvard University,NaN,Boston,MA,NaN
840,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
841,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
842,Data Scientist – Predictive Analytics,"Boston, MA",Ninjob | Employment Marketing,NaN,Boston,MA,NaN
843,Data Scientist,"Cambridge, MA",Agios Pharmaceuticals,NaN,Boston,MA,NaN
844,Post-Doctoral Fellow in Data Science,"Boston, MA",Dana-Farber Cancer Institute,NaN,Boston,MA,NaN
845,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
846,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
847,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
848,Quantitative Data Analyst,"Cambridge, MA","Moderna Therapeutics, Inc",NaN,Boston,MA,NaN
849,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Dissertation Editor,NaN,Boston,MA,NaN
850,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
851,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
852,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
853,Data Scientist – Predictive Analytics,"Cambridge, MA",Celgene,NaN,Boston,MA,NaN
854,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Agios Pharmaceuticals,NaN,Boston,MA,NaN
855,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
856,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
857,Data Scientist,"Boston, MA",Brigham & Women's Hospital(BWH),NaN,Boston,MA,NaN
858,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA","Seres Therapeutics, Inc.",NaN,Boston,MA,NaN
859,Post-Doctoral Fellow in Data Science,"Waltham, MA",McKinsey & Company,NaN,Boston,MA,NaN
860,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
861,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
862,Data Scientist,"Boston, MA 02110 (Central area)",Vertex Pharmaceuticals,NaN,Boston,MA,NaN
863,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA 02140 (North Cambridge area)","Truven Health Analytics, Inc. & Simpler Consulting",NaN,Boston,MA,NaN
864,Post-Doctoral Fellow in Data Science,"Boston, MA",Microsoft,NaN,Boston,MA,NaN
865,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
866,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
867,Data Scientist,"Waltham, MA",The Nielsen Company,NaN,Boston,MA,NaN
868,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Commonwealth Sciences,NaN,Boston,MA,NaN
869,Post-Doctoral Fellow in Data Science,"Billerica, MA",EMD,NaN,Boston,MA,NaN
870,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
871,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
872,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
873,Data Scientist – Predictive Analytics,"Andover, MA",Makro Scientific,NaN,Boston,MA,NaN
874,Post-Doctoral Fellow in Data Science,"Cambridge, MA",R&D Partners,NaN,Boston,MA,NaN
875,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
876,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
877,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
878,Data Scientist – Predictive Analytics,"Boston, MA",Brigham & Women's Hospital/Harvard Medical School,NaN,Boston,MA,NaN
879,Post-Doctoral Fellow in Data Science,"Waltham, MA",Vistaprint,NaN,Boston,MA,NaN
880,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
881,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
882,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
883,Data Scientist – Predictive Analytics,"Boston, MA",Brigham & Women's Hospital(BWH),NaN,Boston,MA,NaN
884,Post-Doctoral Fellow in Data Science,"Boston, MA",Smith Hanley Associates,"$82,000 - $93,000 a year",Boston,MA,87500.0
885,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
886,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
887,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
888,Data Scientist – Predictive Analytics,"Cambridge, MA",Seven Bridges,NaN,Boston,MA,NaN
889,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Genocea,NaN,Boston,MA,NaN
890,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
891,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
892,Data Scientist,"Boston, MA",GE Power,NaN,Boston,MA,NaN
893,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA","A2Z Development Center, Inc.",NaN,Boston,MA,NaN
894,Post-Doctoral Fellow in Data Science,"Boston, MA",Massachusetts General Hospital(MGH),NaN,Boston,MA,NaN
895,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
896,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
897,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Waltham, MA",McKinsey & Company,NaN,Boston,MA,NaN
898,Quantitative Data Analyst,"Boston, MA","Accelrys, Inc.",NaN,Boston,MA,NaN
899,Post-Doctoral Fellow in Data Science,"Cambridge, MA 02139 (Area IV area)","Good Start Genetics, Inc.",NaN,Boston,MA,NaN
900,Environmental Scientist,"Lowell, MA",WATERMARK ENVIRONMENT,NaN,Boston,MA,NaN
901,"Associate Scientist III, Research, Neuropharmacology","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
902,Molecular Diagnostics Scientist/Associate Scientist (NGS Ass...,"Cambridge, MA","KEW, Inc.",NaN,Boston,MA,NaN
903,Histopathologist,"Boston, MA",TrueMotion,NaN,Boston,MA,NaN
904,Bioinformatics Scientist (DNA Sequecing),"Cambridge, MA","Moderna Therapeutics, Inc",NaN,Boston,MA,NaN
905,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
906,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
907,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
908,Quantitative Data Analyst,"Boston, MA",Brigham & Women's Hospital(BWH),NaN,Boston,MA,NaN
909,Post-Doctoral Fellow in Data Science,"Boston, MA",Merck,NaN,Boston,MA,NaN
910,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
911,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
912,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
913,Data Scientist – Predictive Analytics,"Cambridge, MA",Agios Pharmaceuticals,NaN,Boston,MA,NaN
914,Post-Doctoral Fellow in Data Science,"Natick, MA 01760","Precidiag, Inc.",NaN,Boston,MA,NaN
915,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
916,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
917,Data Scientist,"Boston, MA",Dana-Farber Cancer Institute,NaN,Boston,MA,NaN
918,Data Scientist – Predictive Analytics,"Boston, MA",Sartorius Corporation,NaN,Boston,MA,NaN
919,Post-Doctoral Fellow in Data Science,"Billerica, MA 01821",Cabot Corporation,NaN,Boston,MA,NaN
920,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
921,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
922,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Genocea,NaN,Boston,MA,NaN
923,Data Scientist – Predictive Analytics,"Danvers, MA 01923",Abiomed,NaN,Boston,MA,NaN
924,Post-Doctoral Fellow in Data Science,"Cambridge, MA 02142 (East Cambridge area)",Biogen,NaN,Boston,MA,NaN
925,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
926,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
927,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Boston, MA 02111 (Central area)",JLL,NaN,Boston,MA,NaN
928,Quantitative Data Analyst,"Boston, MA",Harvard T.H. Chan School of Public Health - CBAR,NaN,Boston,MA,NaN
929,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Lantern Pharma,NaN,Boston,MA,NaN
930,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
931,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
932,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
933,Data Scientist – Predictive Analytics,"Boston, MA",Massachusetts General Hospital(MGH),NaN,Boston,MA,NaN
934,Post-Doctoral Fellow in Data Science,"Cambridge, MA","Cyteir Therapeutics, Inc.",NaN,Boston,MA,NaN
935,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
936,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
937,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
938,Data Scientist – Predictive Analytics,"Cambridge, MA",Sidekicks,NaN,Boston,MA,NaN
939,Post-Doctoral Fellow in Data Science,"Cambridge, MA",Lantern Pharma,NaN,Boston,MA,NaN
940,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
941,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
942,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Boston, MA",Fidelity Investments,NaN,Boston,MA,NaN
943,Quantitative Data Analyst,"Boston, MA",Harvard University,NaN,Boston,MA,NaN
944,Post-Doctoral Fellow in Data Science,"Boston, MA",Broad Institute,NaN,Boston,MA,NaN
945,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
946,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
947,Data Scientist – Predictive Analytics,"Danvers, MA 01923",Eliza Corporation,NaN,Boston,MA,NaN
948,Quantitative Data Analyst,"Boston, MA",Commonwealth of Massachusetts,NaN,Boston,MA,NaN
949,Post-Doctoral Fellow in Data Science,"Charlestown, MA",Massachusetts General Hospital(MGH),NaN,Boston,MA,NaN
950,Data Scientist – Predictive Analytics,"Boston, MA",Gallup,NaN,Boston,MA,NaN
951,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
952,Quantitative Data Analyst,"Boston, MA",Dana-Farber Cancer Institute,NaN,Boston,MA,NaN
953,Data Scientist,"Boston, MA",Cambridge Consultants Ltd,NaN,Boston,MA,NaN
954,Post-Doctoral Fellow in Data Science,"Cambridge, MA 02138 (West Cambridge area)",Charles River Analytics Inc.,NaN,Boston,MA,NaN
955,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
956,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
957,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
958,Data Scientist – Predictive Analytics,"Boston, MA",Xenon Pharmaceuticals Inc.,NaN,Boston,MA,NaN
959,Post-Doctoral Fellow in Data Science,"Boston, MA 02108 (Back Bay-Beacon Hill area)",Boston Redevelopment Authority,"$56,000 - $70,000 a year",Boston,MA,63000.0
960,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
961,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
962,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
963,Data Scientist – Predictive Analytics,"Cambridge, MA",Gritstone Oncology,NaN,Boston,MA,NaN
964,Post-Doctoral Fellow in Data Science,"Boston, MA 02110 (Central area)",Vertex Pharmaceuticals,NaN,Boston,MA,NaN
965,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
966,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
967,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
968,Data Scientist – Predictive Analytics,"Cambridge, MA",bluebird bio,NaN,Boston,MA,NaN
969,Post-Doctoral Fellow in Data Science,"Boston, MA",Boston University,NaN,Boston,MA,NaN
970,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
971,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
972,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
973,Data Scientist – Predictive Analytics,"Cambridge, MA",24M Technologies,NaN,Boston,MA,NaN
974,Post-Doctoral Fellow in Data Science,"Everett, MA 02149",BNY Mellon,NaN,Boston,MA,NaN
975,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
976,"Engineer III/Sr Assoc Scientist, Protein Formulation Develop...","Cambridge, MA",Biogen,NaN,Boston,MA,NaN
977,Data Scientist,"Cambridge, MA",Cogo Labs,NaN,Boston,MA,NaN
978,Data Scientist – Predictive Analytics,"Andover, MA",Makro Technology,NaN,Boston,MA,NaN
979,Post-Doctoral Fellow in Data Science,"Needham, MA",TripAdvisor,NaN,Boston,MA,NaN
980,Quantitative Data Analyst,"Cambridge, MA",Cognius,NaN,Boston,MA,NaN
981,Data Scientist,"Boston, MA",Princeton Consulting,NaN,Boston,MA,NaN
