title,location,company,salary,city,state
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","San Diego, CA",Elsevier,,San Diego,CA
NLP Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","San Diego, CA",Elsevier,,San Diego,CA
NLP Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
NLP Data Scientist,"La Jolla, CA",Pfizer Inc.,,San Diego,CA
Lead Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
"Scientist III, San Diego","San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
NLP Data Scientist,"La Jolla, CA",Pfizer Inc.,,San Diego,CA
"Scientist III, San Diego","San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA 92037",The Scripps Research Institute,,San Diego,CA
NLP Data Scientist,"San Diego, CA",Amerit Consulting,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
"Scientist III, San Diego","San Diego, CA 92121",BASF Corporation,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Elsevier,,San Diego,CA
NLP Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
Sr. Marketing Data Scientist,"San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA 92037",The Scripps Research Institute,,San Diego,CA
NLP Data Scientist,"San Diego, CA",Amerit Consulting,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","San Diego, CA",Elsevier,,San Diego,CA
NLP Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
"Scientist III, San Diego","San Diego, CA 92121",BASF Corporation,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Elsevier,,San Diego,CA
NLP Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
Sr. Marketing Data Scientist,"San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA 92037",The Scripps Research Institute,,San Diego,CA
NLP Data Scientist,"San Diego, CA",Amerit Consulting,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
NLP Data Scientist,United States,Enterprise Integration,,San Diego,CA
Lead Data Scientist,"La Jolla, CA",Pfizer Inc.,,San Diego,CA
"Scientist III, San Diego","San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA 92037",The Scripps Research Institute,,San Diego,CA
NLP Data Scientist,"San Diego, CA",Amerit Consulting,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","San Diego, CA",Elsevier,,San Diego,CA
NLP Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA 92037",The Scripps Research Institute,,San Diego,CA
NLP Data Scientist,"San Diego, CA",Amerit Consulting,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","San Diego, CA",Elsevier,,San Diego,CA
NLP Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","San Diego, CA",Elsevier,,San Diego,CA
NLP Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA 92037",The Scripps Research Institute,,San Diego,CA
NLP Data Scientist,"San Diego, CA",Amerit Consulting,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","San Diego, CA",Elsevier,,San Diego,CA
NLP Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
"Scientist III, San Diego","San Diego, CA 92121",BASF Corporation,,San Diego,CA
Lead Data Scientist,"La Jolla, CA 92037",The Scripps Research Institute,,San Diego,CA
NLP Data Scientist,"San Diego, CA",Amerit Consulting,,San Diego,CA
Sr. Marketing Data Scientist,"San Diego, CA",FICO,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","San Diego, CA",Elsevier,,San Diego,CA
NLP Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","San Diego, CA",Elsevier,,San Diego,CA
NLP Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Lead Data Scientist,"La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
"Scientist III, San Diego","San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA 92037",The Scripps Research Institute,,San Diego,CA
NLP Data Scientist,"San Diego, CA",Amerit Consulting,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
NLP Data Scientist,United States,Enterprise Integration,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Elsevier,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
Data Scientist,"San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Statistical Programmer II,"San Diego, CA 92121",Pfizer,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
NLP Data Scientist,United States,Enterprise Integration,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Elsevier,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
Data Scientist,"San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Statistical Programmer II,"San Diego, CA 92121",Pfizer,,San Diego,CA
Data Scientist,"San Diego, CA 92129",Intuit,,San Diego,CA
NLP Data Scientist,United States,Enterprise Integration,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Elsevier,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
Data Scientist,"San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Statistical Programmer II,"San Diego, CA 92121",Pfizer,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
NLP Data Scientist,United States,Enterprise Integration,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Elsevier,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
Data Scientist,"San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Statistical Programmer II,"San Diego, CA 92121",Pfizer,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA",Pfizer Inc.,,San Diego,CA
NLP Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,"San Diego, CA 92128",ID Analytics,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","San Diego, CA",Elsevier,,San Diego,CA
NLP Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
Data Scientist,"San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Statistical Programmer II,"San Diego, CA 92121",Pfizer,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","San Diego, CA",Elsevier,,San Diego,CA
NLP Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
Data Scientist,"San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Statistical Programmer II,"San Diego, CA 92121",Pfizer,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
Lead Data Scientist,"San Diego, CA",Accenture,,San Diego,CA
"Scientist III, San Diego","La Jolla, CA 92037",The Scripps Research Institute,,San Diego,CA
NLP Data Scientist,"San Diego, CA",Amerit Consulting,,San Diego,CA
Data Scientist,"San Diego, CA",FICO,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","La Jolla, CA 92037",The Scripps Research Institute,,San Diego,CA
Statistical Programmer II,"San Diego, CA 92121",Pfizer,,San Diego,CA
Data Scientist,United States,Predictive Science,,San Diego,CA
"Scientist III, San Diego","San Diego, CA 92121",BASF Corporation,,San Diego,CA
NLP Data Scientist,"San Diego, CA",Elsevier,,San Diego,CA
Lead Data Scientist,"La Jolla, CA 92037","Synthorx, Inc.",,San Diego,CA
Data Scientist,"San Diego, CA 92121",BioPhase Solutions,,San Diego,CA
"AI Research/Software Development Engineer, Alexa Artificial...","San Diego, CA",FICO,,San Diego,CA
Statistical Programmer II,"San Diego, CA 92121",Pfizer,,San Diego,CA
