,title,location,company,salary,city,state,parsed_salary
1172,Data Scientist – Predictive Analytics,"Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1173,"Senior Scientist, Product Development","Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1174,Sr. Market Research Analyst I,"El Segundo, CA",Beachbody,NaN,Los Angeles,CA,NaN
1175,DATA SCIENTIST,"Los Angeles, CA",APR Consulting Inc,NaN,Los Angeles,CA,NaN
1176,Data Scientist – Predictive Analytics,"Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1177,"Director, Advanced Analytics Solutions","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1178,Quantitative Analyst CCAR,"Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1179,Senior Machine Learning Engineer,"Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1180,Senior Research Analyst,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1181,Data Scientist,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1182,"Software Development Engineer, Big Data- Relocation Opportun...","Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1183,"VP of Analytics - Los Angeles - R, models, Media Entertainme...","Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1184,Data Scientist – Predictive Analytics,"Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1185,"Director, Advanced Analytics Solutions","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1186,Sr. Market Research Analyst I,"Torrance, CA",American Honda Motor Co.,NaN,Los Angeles,CA,NaN
1187,DATA SCIENTIST,"Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1188,Senior Machine Learning Engineer,"Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1189,Quantitative Analyst CCAR,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1190,Senior Research Analyst,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1191,"Software Development Engineer, Big Data- Relocation Opportun...","Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1192,Analyst II Marketing,"Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1193,Senior Machine Learning Engineer,"Los Angeles, CA",eHarmony,NaN,Los Angeles,CA,NaN
1194,Data Scientist – Predictive Analytics,"Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1195,"Director, Advanced Analytics Solutions","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1196,DATA SCIENTIST,"Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1197,Sr. Market Research Analyst I,"Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1198,Quantitative Analyst CCAR,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1199,Senior Research Analyst,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1200,"Software Development Engineer, Big Data- Relocation Opportun...","Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1201,Analyst II Marketing,"Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1202,Senior Machine Learning Engineer,"Los Angeles, CA",eHarmony,NaN,Los Angeles,CA,NaN
1203,Data Scientist – Predictive Analytics,"Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1204,"Director, Advanced Analytics Solutions","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1205,DATA SCIENTIST,"Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1206,Sr. Market Research Analyst I,"Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1207,Quantitative Analyst CCAR,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1208,Senior Research Analyst,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1209,"Software Development Engineer, Big Data- Relocation Opportun...","Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1210,Analyst II Marketing,"Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1211,"Director, Advanced Analytics Solutions","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1212,Quantitative Analyst CCAR,"Los Angeles, CA",City National Bank,NaN,Los Angeles,CA,NaN
1213,Senior Machine Learning Engineer,"Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1214,Data Scientist – Predictive Analytics,"Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1215,DATA SCIENTIST,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1216,Senior Research Analyst,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1217,Data Scientist,"Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1218,"Software Development Engineer, Big Data- Relocation Opportun...","Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1219,Sr. Market Research Analyst I,"Los Angeles, CA",eHarmony,NaN,Los Angeles,CA,NaN
1220,Senior Machine Learning Engineer,"Los Angeles, CA",eHarmony,NaN,Los Angeles,CA,NaN
1221,DATA SCIENTIST,"Los Angeles, CA",APR Consulting Inc,NaN,Los Angeles,CA,NaN
1222,Data Scientist – Predictive Analytics,"Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1223,"Director, Advanced Analytics Solutions","Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1224,Sr. Market Research Analyst I,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1225,Quantitative Analyst CCAR,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1226,Senior Research Analyst,"Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1227,"Software Development Engineer, Big Data- Relocation Opportun...","Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1228,Analyst II Marketing,"Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1229,Senior Machine Learning Engineer,"Los Angeles, CA",eHarmony,NaN,Los Angeles,CA,NaN
1230,DATA SCIENTIST,"Los Angeles, CA",APR Consulting Inc,NaN,Los Angeles,CA,NaN
1231,Data Scientist – Predictive Analytics,"Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1232,"Director, Advanced Analytics Solutions","Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1233,Quantitative Analyst CCAR,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1234,Senior Research Analyst,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1235,Data Scientist,"Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1236,"Software Development Engineer, Big Data- Relocation Opportun...","Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1237,"VP of Analytics - Los Angeles - R, models, Media Entertainme...","Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1238,DATA SCIENTIST,"Los Angeles, CA",APR Consulting Inc,NaN,Los Angeles,CA,NaN
1239,Data Scientist – Predictive Analytics,"Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1240,"Director, Advanced Analytics Solutions","Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1241,Quantitative Analyst CCAR,"Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1242,Senior Machine Learning Engineer,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1243,Senior Research Analyst,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1244,Data Scientist,"Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1245,"Software Development Engineer, Big Data- Relocation Opportun...","Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1246,"VP of Analytics - Los Angeles - R, models, Media Entertainme...","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1247,DATA SCIENTIST,"Los Angeles, CA",APR Consulting Inc,NaN,Los Angeles,CA,NaN
1248,Data Scientist – Predictive Analytics,"Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1249,"Director, Advanced Analytics Solutions","Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1250,Quantitative Analyst CCAR,"Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1251,Senior Machine Learning Engineer,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1252,Senior Research Analyst,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1253,Data Scientist,"Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1254,"Software Development Engineer, Big Data- Relocation Opportun...","Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1255,"VP of Analytics - Los Angeles - R, models, Media Entertainme...","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1256,Data Scientist – Predictive Analytics,"Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1257,"Director, Advanced Analytics Solutions","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1258,Sr. Market Research Analyst I,"Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1259,DATA SCIENTIST,"Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1260,Senior Machine Learning Engineer,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1261,Quantitative Analyst CCAR,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1262,Senior Research Analyst,"Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1263,"Software Development Engineer, Big Data- Relocation Opportun...","Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1264,Analyst II Marketing,"Torrance, CA",American Honda Motor Co.,NaN,Los Angeles,CA,NaN
1265,Senior Machine Learning Engineer,"Los Angeles, CA",eHarmony,NaN,Los Angeles,CA,NaN
1266,Data Scientist – Predictive Analytics,"Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1267,"Director, Advanced Analytics Solutions","Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1268,Quantitative Analyst CCAR,"Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1269,DATA SCIENTIST,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1270,Senior Research Analyst,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1271,Data Scientist,"Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1272,"Software Development Engineer, Big Data- Relocation Opportun...","Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1273,"VP of Analytics - Los Angeles - R, models, Media Entertainme...","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1274,Senior Machine Learning Engineer,"Los Angeles, CA",eHarmony,NaN,Los Angeles,CA,NaN
1275,DATA SCIENTIST,"Los Angeles, CA",APR Consulting Inc,NaN,Los Angeles,CA,NaN
1276,"Director, Advanced Analytics Solutions","Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1277,Quantitative Analyst CCAR,"Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1278,Data Scientist – Predictive Analytics,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1279,Senior Research Analyst,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1280,Data Scientist,"Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1281,"Software Development Engineer, Big Data- Relocation Opportun...","Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1282,Sr. Market Research Analyst I,"Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1283,Senior Machine Learning Engineer,"Los Angeles, CA",eHarmony,NaN,Los Angeles,CA,NaN
1284,Sr. Market Research Analyst I,"Torrance, CA",American Honda Motor Co.,NaN,Los Angeles,CA,NaN
1285,DATA SCIENTIST,"Los Angeles, CA",APR Consulting Inc,NaN,Los Angeles,CA,NaN
1286,Data Scientist – Predictive Analytics,"Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1287,"Director, Advanced Analytics Solutions","Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1288,Quantitative Analyst CCAR,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1289,Senior Research Analyst,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1290,"Software Development Engineer, Big Data- Relocation Opportun...","Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1291,Analyst II Marketing,"Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1292,Senior Machine Learning Engineer,"Los Angeles, CA",eHarmony,NaN,Los Angeles,CA,NaN
1293,Sr. Market Research Analyst I,"Torrance, CA",American Honda Motor Co.,NaN,Los Angeles,CA,NaN
1294,DATA SCIENTIST,"Los Angeles, CA",APR Consulting Inc,NaN,Los Angeles,CA,NaN
1295,Data Scientist – Predictive Analytics,"Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1296,"Director, Advanced Analytics Solutions","Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1297,Quantitative Analyst CCAR,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1298,Senior Research Analyst,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1299,"Software Development Engineer, Big Data- Relocation Opportun...","Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1300,Analyst II Marketing,"Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1301,Data Scientist – Predictive Analytics,"Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1302,"Director, Advanced Analytics Solutions","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1303,Quantitative Analyst CCAR,"Los Angeles, CA",City National Bank,NaN,Los Angeles,CA,NaN
1304,Senior Machine Learning Engineer,"Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1305,DATA SCIENTIST,"Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1306,Senior Research Analyst,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1307,Data Scientist,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1308,"Software Development Engineer, Big Data- Relocation Opportun...","Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
1309,"VP of Analytics - Los Angeles - R, models, Media Entertainme...","Pasadena, CA",Mastech,NaN,Los Angeles,CA,NaN
1310,DATA SCIENTIST,"Los Angeles, CA",APR Consulting Inc,NaN,Los Angeles,CA,NaN
1311,Data Scientist – Predictive Analytics,"Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1312,"Director, Advanced Analytics Solutions","Los Angeles, CA 90025",Staff Icons,NaN,Los Angeles,CA,NaN
1313,Quantitative Analyst CCAR,"Arcadia, CA",Quest Diagnostics,NaN,Los Angeles,CA,NaN
1314,Senior Machine Learning Engineer,"Los Angeles, CA",Boehringer Ingelheim,NaN,Los Angeles,CA,NaN
1315,Senior Research Analyst,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1316,Data Scientist,"Los Angeles, CA",Ninjob | Employment Marketing,NaN,Los Angeles,CA,NaN
